User ID,Traveler name,Traveler age,Traveler gender,Traveler nationality,Profile Type,Climate Pref,Primary Dest Type,Acc Pref,Transport Core Modes,Traveler Continent
U1057,Seo-Yeon,45,Female,South Korean,Exotique/Budget,Hot,Cultural/Nature,Hotel,Scooter;4x4;Voiture (si isolé),Asia
U1058,Erik,31,Male,Swedish,Plage/Détente,Hot,Beach,Guesthouse,Voiture (si isolé);Scooter;4x4,Europe
U1059,Finn,21,Male,Australian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Voiture (si isolé);Vélo;Transports Publics,Oceania
U1060,Maxim,62,Male,Russian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Voiture (si isolé);Transports Publics;Marche,Europe
U1061,Jeanne,23,Female,French,Aventure/Nature,Temperate,Adventure/Nature,Villa,Voiture;Scooter;Taxi,Europe
U1062,Olivia,69,Female,American,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Taxi;Bus;Voiture,North America
U1063,Sam,33,Male,American,Aventure/Nature,Temperate,Adventure/Nature,Villa,Scooter;4x4;Randonnée,North America
U1064,Elena,31,Female,Russian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Marche;Bus;Vélo,Europe
U1065,Louis,26,Male,French,Plage/Détente,Hot,Beach,Hostel,Transports Publics;Bateau;Tuk-Tuk,Europe
U1066,Yazeed,52,Male,Saudi,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Voiture;Taxi;Randonnée,Asia
U1067,Gabriel,49,Male,Brazilian,Culturel/Histoire,Temperate,City,Hostel,4x4;Voiture;Tuk-Tuk,South America
U1068,Ali,53,Male,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Tuk-Tuk;Métro;4x4,Africa
U1069,Miyu,24,Female,Japanese,Plage/Détente,Hot,Beach,Villa,Taxi;Bus;Marche,Asia
U1070,Isabella,28,Female,Brazilian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Transports Publics;Taxi;Scooter,South America
U1071,Ava,62,Female,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Taxi;Vélo;Bateau,North America
U1072,Camila,51,Female,Colombian,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Vélo;4x4;Voiture,South America
U1073,William,37,Male,Canadian,Plage/Détente,Hot,Beach,Villa,Taxi;Transports Publics;Métro,North America
U1074,Tarek,20,Male,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Vélo;Marche;4x4,Africa
U1075,William,29,Male,Swedish,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Bateau;Taxi;Transports Publics,Europe
U1076,Rina,31,Female,Japanese,Exotique/Budget,Hot,Cultural/Nature,Villa,4x4;Vélo;Voiture (si isolé),Asia
U1077,Gabriel,38,Male,Brazilian,Exotique/Budget,Hot,Cultural/Nature,Villa,Bus;Tuk-Tuk;Randonnée,South America
U1078,Francesco,68,Male,Italian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Transports Publics;Taxi;Métro,Europe
U1079,Ye-Eun,43,Female,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Randonnée;4x4;Voiture,Asia
U1080,Frieda,20,Female,German,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Marche;4x4;Randonnée,Europe
U1081,Sara,20,Female,Spanish,Urbain/Luxe/Shopping,Temperate,City,Villa,Transports Publics;4x4;Marche,Europe
U1082,Carlos,52,Male,Mexican,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Bateau;Métro;Vélo,North America
U1083,Anastasia,59,Female,Russian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Voiture;Transports Publics;Tuk-Tuk,Europe
U1084,Yazeed,29,Male,Saudi,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Bus;Vélo;Bateau,Asia
U1085,Anil,35,Male,Indian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Taxi;Scooter;Bus,Asia
U1086,Aoi,40,Female,Japanese,Plage/Détente,Hot,Beach,Hotel,Tuk-Tuk;Voiture;Voiture (si isolé),Asia
U1087,Owen,51,Male,Canadian,Plage/Détente,Hot,Beach,Hotel,4x4;Randonnée;Voiture (si isolé),North America
U1088,Femi,67,Male,Nigerian,Culturel/Histoire,Temperate,City,Guesthouse,Bus;Voiture;Tuk-Tuk,Africa
U1089,Sebastián,36,Male,Colombian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Transports Publics;Vélo;4x4,South America
U1090,Santiago,65,Male,Colombian,Culturel/Histoire,Temperate,City,Guesthouse,Bateau;Tuk-Tuk;Bus,South America
U1091,Min-Ji,48,Female,South Korean,Culturel/Histoire,Temperate,City,Hostel,Bateau;Scooter;Marche,Asia
U1092,Natalia,58,Female,Mexican,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Bus;Transports Publics;Taxi,North America
U1093,Thandi,55,Female,South African,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Bateau;Voiture (si isolé);Transports Publics,Africa
U1094,Ji-Hoon,37,Male,South Korean,Culturel/Histoire,Temperate,City,Hostel,Scooter;Randonnée;Bus,Asia
U1095,Liam,34,Male,Australian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Tuk-Tuk;Voiture;Randonnée,Oceania
U1096,David,58,Male,American,Exotique/Budget,Hot,Cultural/Nature,Hotel,Taxi;Tuk-Tuk;Randonnée,North America
U1097,Phúc,29,Male,Vietnamese,Exotique/Budget,Hot,Cultural/Nature,Hotel,Voiture (si isolé);Métro;Bus,Asia
U1098,Gyu-Min,30,Male,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Vélo;Bus;Voiture,Asia
U1099,Gabriela,31,Female,Colombian,Culturel/Histoire,Temperate,City,Hotel,Tuk-Tuk;Voiture;Vélo,South America
U1100,Jacob,46,Male,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Marche;Transports Publics;Randonnée,North America
U1101,Koharu,69,Female,Japanese,Plage/Détente,Hot,Beach,Hotel,Marche;Voiture (si isolé);Transports Publics,Asia
U1102,Alexander,44,Male,Russian,Plage/Détente,Hot,Beach,Hotel,Tuk-Tuk;Transports Publics;Métro,Europe
U1103,Valeria,39,Female,Colombian,Culturel/Histoire,Temperate,City,Villa,Taxi;4x4;Transports Publics,South America
U1104,Mai,46,Female,Vietnamese,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Voiture;Voiture (si isolé);Bus,Asia
U1105,Olivia,37,Female,Canadian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Vélo;Voiture;Voiture (si isolé),North America
U1106,Sizakele,24,Female,South African,Exotique/Budget,Hot,Cultural/Nature,Hostel,Bateau;Scooter;Transports Publics,Africa
U1107,Jacob,33,Male,Canadian,Plage/Détente,Hot,Beach,Airbnb,Bus;4x4;Voiture (si isolé),North America
U1108,Noura,35,Female,Saudi,Exotique/Budget,Hot,Cultural/Nature,Villa,Voiture;Métro;Bateau,Asia
U1109,Yemi,19,Female,Nigerian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Scooter;Randonnée;Transports Publics,Africa
U1110,Tshepo,21,Male,South African,Aventure/Nature,Temperate,Adventure/Nature,Villa,Randonnée;Transports Publics;Tuk-Tuk,Africa
U1111,Fatima,41,Female,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Voiture;Transports Publics;Bus,Africa
U1112,Sophia,23,Female,American,Exotique/Budget,Hot,Cultural/Nature,Hostel,Transports Publics;Taxi;Bateau,North America
U1113,Ngozi,65,Female,Nigerian,Culturel/Histoire,Temperate,City,Guesthouse,Bateau;Randonnée;Tuk-Tuk,Africa
U1114,Samuel,49,Male,Colombian,Culturel/Histoire,Temperate,City,Hostel,Bus;Bateau;Marche,South America
U1115,Nawaf,19,Male,Saudi,Culturel/Histoire,Temperate,City,Hostel,Voiture (si isolé);Vélo;Marche,Asia
U1116,Alice,24,Female,Brazilian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Métro;Tuk-Tuk;Randonnée,South America
U1117,Camille,54,Female,French,Culturel/Histoire,Temperate,City,Guesthouse,Taxi;Marche;Transports Publics,Europe
U1118,María,44,Female,Mexican,Urbain/Luxe/Shopping,Temperate,City,Hostel,Scooter;Voiture (si isolé);Bus,North America
U1119,Leonardo,44,Male,Italian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Voiture;Bateau;Métro,Europe
U1120,Erik,61,Male,Swedish,Plage/Détente,Hot,Beach,Villa,Scooter;4x4;Bateau,Europe
U1121,Gabriel,33,Male,Colombian,Urbain/Luxe/Shopping,Temperate,City,Villa,Randonnée;Métro;Tuk-Tuk,South America
U1122,Maha,64,Female,Saudi,Plage/Détente,Hot,Beach,Guesthouse,Randonnée;Métro;Scooter,Asia
U1123,Zainab,50,Female,Nigerian,Culturel/Histoire,Temperate,City,Villa,Vélo;Scooter;Transports Publics,Africa
U1124,Sofia,65,Female,Brazilian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Randonnée;Bateau;Métro,South America
U1125,Sakura,62,Female,Japanese,Urbain/Luxe/Shopping,Temperate,City,Villa,Bateau;Transports Publics;Scooter,Asia
U1126,Renata,60,Female,Mexican,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Scooter;Voiture (si isolé);Vélo,North America
U1127,Yasmin,51,Female,Egyptian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Bus;Métro;Taxi,Africa
U1128,Lata,26,Female,Indian,Urbain/Luxe/Shopping,Temperate,City,Villa,Voiture (si isolé);Vélo;Voiture,Asia
U1129,Hiroshi,24,Male,Japanese,Plage/Détente,Hot,Beach,Villa,Taxi;Marche;Randonnée,Asia
U1130,Kaito,50,Male,Japanese,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Voiture;Bus;Tuk-Tuk,Asia
U1131,Samuel,45,Male,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Voiture;Voiture (si isolé);Tuk-Tuk,South America
U1132,Kavita,68,Female,Indian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Randonnée;4x4;Transports Publics,Asia
U1133,Sara,30,Female,Egyptian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Taxi;Voiture (si isolé);Tuk-Tuk,Africa
U1134,Vikram,60,Male,Indian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Marche;Randonnée;Scooter,Asia
U1135,Sebastián,55,Male,Colombian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Vélo;Tuk-Tuk;Transports Publics,South America
U1136,Dania,36,Female,Saudi,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Taxi;Bus;Vélo,Asia
U1137,Daria,28,Female,Russian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,4x4;Bateau;Métro,Europe
U1138,Mateus,56,Male,Brazilian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Taxi;Voiture;Transports Publics,South America
U1139,Anastasia,58,Female,Russian,Culturel/Histoire,Temperate,City,Hostel,Transports Publics;Voiture (si isolé);Taxi,Europe
U1140,Anastasia,31,Female,Russian,Culturel/Histoire,Temperate,City,Hotel,Transports Publics;Bateau;Taxi,Europe
U1141,Evelyn,69,Female,Canadian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Métro;Voiture (si isolé);Marche,North America
U1142,João,36,Male,Brazilian,Exotique/Budget,Hot,Cultural/Nature,Villa,Taxi;Vélo;Randonnée,South America
U1143,Alejandro,41,Male,Colombian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Bateau;Bus;Randonnée,South America
U1144,Khaled,67,Male,Saudi,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Randonnée;Bateau;Bus,Asia
U1145,Lama,44,Female,Saudi,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Métro;Bus;Vélo,Asia
U1146,Renata,36,Female,Mexican,Aventure/Nature,Temperate,Adventure/Nature,Hostel,4x4;Scooter;Vélo,North America
U1147,Yuto,63,Male,Japanese,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Marche;Vélo;4x4,Asia
U1148,Lily,69,Female,Australian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Voiture;Transports Publics;Vélo,Oceania
U1149,Ayanda,52,Female,South African,Exotique/Budget,Hot,Cultural/Nature,Villa,Taxi;Métro;Voiture (si isolé),Africa
U1150,Hugo,55,Male,Spanish,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Scooter;Vélo;Randonnée,Europe
U1151,Minh,51,Male,Vietnamese,Exotique/Budget,Hot,Cultural/Nature,Villa,Scooter;Transports Publics;Bus,Asia
U1152,Eyad,18,Male,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Tuk-Tuk;Marche;Métro,Africa
U1153,William,43,Male,American,Plage/Détente,Hot,Beach,Hotel,Bateau;4x4;Vélo,North America
U1154,Sergio,62,Male,Spanish,Culturel/Histoire,Temperate,City,Villa,Randonnée;Tuk-Tuk;4x4,Europe
U1155,Santiago,56,Male,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Randonnée;Bus;Bateau,South America
U1156,Luciana,49,Female,Colombian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Taxi;Bateau;Scooter,South America
U1157,Jeanne,18,Female,French,Plage/Détente,Hot,Beach,Airbnb,Voiture;Voiture (si isolé);Bateau,Europe
U1158,Valeria,26,Female,Mexican,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Bus;Voiture;Tuk-Tuk,North America
U1159,Liam,43,Male,Australian,Culturel/Histoire,Temperate,City,Hotel,Scooter;Marche;Métro,Oceania
U1160,Manuela,30,Female,Brazilian,Plage/Détente,Hot,Beach,Hostel,Transports Publics;Taxi;4x4,South America
U1161,Emeka,39,Male,Nigerian,Plage/Détente,Hot,Beach,Guesthouse,Tuk-Tuk;Métro;4x4,Africa
U1162,Isabella,23,Female,Mexican,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Bus;Vélo;Taxi,North America
U1163,Koharu,53,Female,Japanese,Plage/Détente,Hot,Beach,Hotel,Bateau;Voiture;Métro,Asia
U1164,Chiamaka,31,Female,Nigerian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Marche;Randonnée;4x4,Africa
U1165,Tunde,65,Male,Nigerian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Bus;Métro;Vélo,Africa
U1166,Alexander,44,Male,Russian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Bus;Métro;Marche,Europe
U1167,Vivek,24,Male,Indian,Urbain/Luxe/Shopping,Temperate,City,Villa,Taxi;Voiture (si isolé);Transports Publics,Asia
U1168,Harrison,57,Male,Australian,Culturel/Histoire,Temperate,City,Hotel,Vélo;Bateau;Scooter,Oceania
U1169,Alexander,32,Male,Canadian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Randonnée;Métro;Bus,North America
U1170,Ella,41,Female,Australian,Exotique/Budget,Hot,Cultural/Nature,Villa,Tuk-Tuk;Bus;Bateau,Oceania
U1171,Tunde,68,Male,Nigerian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Taxi;Randonnée;Tuk-Tuk,Africa
U1172,Sato,26,Male,Japanese,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Voiture;Voiture (si isolé);Tuk-Tuk,Asia
U1173,Hans,41,Male,German,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Bus;Tuk-Tuk;Randonnée,Europe
U1174,Yemi,40,Female,Nigerian,Plage/Détente,Hot,Beach,Hostel,Taxi;Bus;Vélo,Africa
U1175,Bandar,60,Male,Saudi,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Transports Publics;Voiture (si isolé);Bus,Asia
U1176,Saud,51,Male,Saudi,Culturel/Histoire,Temperate,City,Airbnb,Voiture;Voiture (si isolé);Transports Publics,Asia
U1177,Neha,43,Female,Indian,Plage/Détente,Hot,Beach,Airbnb,Voiture;Randonnée;Scooter,Asia
U1178,Alice,66,Female,Brazilian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Bateau;Vélo;Bus,South America
U1179,Mandla,45,Male,South African,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,4x4;Bus;Bateau,Africa
U1180,Hiroshi,55,Male,Japanese,Plage/Détente,Hot,Beach,Villa,Métro;Tuk-Tuk;Taxi,Asia
U1181,Claudia,51,Female,Spanish,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Vélo;Voiture;4x4,Europe
U1182,Carla,61,Female,Spanish,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Tuk-Tuk;Marche;Bateau,Europe
U1183,Faisal,42,Male,Saudi,Culturel/Histoire,Temperate,City,Hostel,Voiture (si isolé);Métro;Bateau,Asia
U1184,Sarah,67,Female,American,Plage/Détente,Hot,Beach,Airbnb,Marche;4x4;Scooter,North America
U1185,Seo-Jun,62,Male,South Korean,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Bateau;4x4;Marche,Asia
U1186,Tae-Hyun,19,Male,South Korean,Culturel/Histoire,Temperate,City,Guesthouse,Vélo;Métro;Bus,Asia
U1187,Emma,57,Female,Italian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Tuk-Tuk;Taxi;Voiture (si isolé),Europe
U1188,Ahmed,37,Male,Egyptian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Voiture (si isolé);Randonnée;Scooter,Africa
U1189,Sipho,32,Male,South African,Plage/Détente,Hot,Beach,Hostel,Bus;Métro;Voiture,Africa
U1190,Henry,61,Male,Australian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Bus;Marche;Métro,Oceania
U1191,Henry,58,Male,Australian,Plage/Détente,Hot,Beach,Guesthouse,Randonnée;4x4;Bateau,Oceania
U1192,David,36,Male,American,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Voiture;Bateau;Bus,North America
U1193,Ravi,45,Male,Indian,Plage/Détente,Hot,Beach,Hotel,Bateau;Taxi;Bus,Asia
U1194,Mohamed,23,Male,Egyptian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Transports Publics;Randonnée;Taxi,Africa
U1195,Jacob,66,Male,American,Plage/Détente,Hot,Beach,Hotel,Métro;Transports Publics;Vélo,North America
U1196,Karan,27,Male,Indian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,4x4;Tuk-Tuk;Randonnée,Asia
U1197,Carlos,39,Male,Mexican,Exotique/Budget,Hot,Cultural/Nature,Hostel,Tuk-Tuk;Bus;Bateau,North America
U1198,Bandar,28,Male,Saudi,Culturel/Histoire,Temperate,City,Guesthouse,Marche;Randonnée;Vélo,Asia
U1199,Salomé,37,Female,Colombian,Plage/Détente,Hot,Beach,Hotel,Bateau;Randonnée;Voiture (si isolé),South America
U1200,Tùng,23,Male,Vietnamese,Plage/Détente,Hot,Beach,Airbnb,Vélo;Voiture;Métro,Asia
U1201,Mai,54,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Métro;Marche;Tuk-Tuk,Asia
U1202,Karan,52,Male,Indian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Tuk-Tuk;4x4;Voiture,Asia
U1203,Lucas,54,Male,French,Urbain/Luxe/Shopping,Temperate,City,Hotel,4x4;Voiture (si isolé);Voiture,Europe
U1204,Min-Ji,68,Female,South Korean,Culturel/Histoire,Temperate,City,Hostel,Bus;Marche;4x4,Asia
U1205,Joud,60,Female,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Voiture (si isolé);4x4;Métro,Asia
U1206,Phương,30,Female,Vietnamese,Plage/Détente,Hot,Beach,Guesthouse,Voiture (si isolé);Taxi;Marche,Asia
U1207,Tolu,45,Female,Nigerian,Culturel/Histoire,Temperate,City,Guesthouse,Bateau;Voiture (si isolé);Tuk-Tuk,Africa
U1208,Amelia,20,Female,Canadian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Randonnée;Taxi;Voiture (si isolé),North America
U1209,Ryan,69,Male,American,Culturel/Histoire,Temperate,City,Hostel,Transports Publics;Bus;Taxi,North America
U1210,Maja,40,Female,Swedish,Exotique/Budget,Hot,Cultural/Nature,Hostel,4x4;Voiture (si isolé);Transports Publics,Europe
U1211,Amahle,55,Female,South African,Plage/Détente,Hot,Beach,Airbnb,Scooter;Bateau;Métro,Africa
U1212,Sizakele,42,Female,South African,Plage/Détente,Hot,Beach,Hostel,Scooter;Métro;Transports Publics,Africa
U1213,David,21,Male,American,Plage/Détente,Hot,Beach,Villa,Randonnée;Bateau;Taxi,North America
U1214,Emeka,44,Male,Nigerian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Vélo;4x4;Voiture (si isolé),Africa
U1215,Lata,55,Female,Indian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Voiture (si isolé);Bus;Marche,Asia
U1216,Gabriela,45,Female,Colombian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Métro;Vélo;Taxi,South America
U1217,Aria,61,Female,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Marche;Bateau;Transports Publics,North America
U1218,Benjamin,30,Male,Canadian,Culturel/Histoire,Temperate,City,Hotel,Randonnée;Bateau;Scooter,North America
U1219,Isabella,19,Female,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Bus;Scooter;Vélo,South America
U1220,Mariana,24,Female,Brazilian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Marche;Vélo;Métro,South America
U1221,Ksenia,57,Female,Russian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Transports Publics;Bus;Vélo,Europe
U1222,Chinedu,28,Male,Nigerian,Plage/Détente,Hot,Beach,Airbnb,Scooter;Voiture;Taxi,Africa
U1223,Alice,35,Female,Swedish,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Marche;Bus;Randonnée,Europe
U1224,Emily,45,Female,American,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Tuk-Tuk;Taxi;Vélo,North America
U1225,Elena,30,Female,Russian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,4x4;Métro;Scooter,Europe
U1226,Paula,52,Female,Spanish,Urbain/Luxe/Shopping,Temperate,City,Hostel,Randonnée;Vélo;Voiture (si isolé),Europe
U1227,Hugo,21,Male,French,Exotique/Budget,Hot,Cultural/Nature,Hotel,Scooter;Bus;Vélo,Europe
U1228,Alexey,53,Male,Russian,Plage/Détente,Hot,Beach,Airbnb,4x4;Métro;Randonnée,Europe
U1229,Themba,30,Male,South African,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Voiture (si isolé);Transports Publics;Randonnée,Africa
U1230,Bandar,32,Male,Saudi,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Transports Publics;Randonnée;Voiture,Asia
U1231,Mariana,55,Female,Brazilian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Métro;Scooter;Taxi,South America
U1232,Camila,54,Female,Colombian,Culturel/Histoire,Temperate,City,Villa,Bateau;4x4;Voiture (si isolé),South America
U1233,Neha,25,Female,Indian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Bus;Métro;Voiture (si isolé),Asia
U1234,Ji-Hoon,54,Male,South Korean,Plage/Détente,Hot,Beach,Guesthouse,Voiture (si isolé);Randonnée;Voiture,Asia
U1235,Mandla,46,Male,South African,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,4x4;Randonnée;Scooter,Africa
U1236,Charlotte,54,Female,Australian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Voiture;Marche;Bus,Oceania
U1237,Zola,45,Male,South African,Culturel/Histoire,Temperate,City,Guesthouse,Marche;Voiture (si isolé);4x4,Africa
U1238,Chiara,34,Female,Italian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Vélo;Bateau;Métro,Europe
U1239,Liam,44,Male,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Voiture (si isolé);Marche;Tuk-Tuk,North America
U1240,William,32,Male,American,Plage/Détente,Hot,Beach,Hostel,Scooter;Marche;Métro,North America
U1241,Nandi,60,Female,South African,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Scooter;Métro;Voiture,Africa
U1242,Emily,25,Female,American,Urbain/Luxe/Shopping,Temperate,City,Villa,4x4;Bateau;Vélo,North America
U1243,Sultan,22,Male,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Scooter;Métro;Bateau,Asia
U1244,Pedro,42,Male,Brazilian,Plage/Détente,Hot,Beach,Airbnb,Tuk-Tuk;Scooter;Vélo,South America
U1245,Ryan,35,Male,American,Plage/Détente,Hot,Beach,Hotel,Métro;Bateau;Transports Publics,North America
U1246,Neha,56,Female,Indian,Plage/Détente,Hot,Beach,Airbnb,Bateau;Voiture (si isolé);Tuk-Tuk,Asia
U1247,Paulina,36,Female,Mexican,Culturel/Histoire,Temperate,City,Villa,Transports Publics;Voiture;Bus,North America
U1248,Alex,36,Male,American,Culturel/Histoire,Temperate,City,Hostel,4x4;Tuk-Tuk;Voiture (si isolé),North America
U1249,Priya,64,Female,Indian,Culturel/Histoire,Temperate,City,Airbnb,Bateau;Voiture (si isolé);Voiture,Asia
U1250,Layla,51,Female,Egyptian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Scooter;4x4;Voiture (si isolé),Africa
U1251,Thomas,54,Male,French,Plage/Détente,Hot,Beach,Hotel,4x4;Métro;Marche,Europe
U1252,Greta,66,Female,German,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Voiture;Taxi;Tuk-Tuk,Europe
U1253,Maxim,18,Male,Russian,Plage/Détente,Hot,Beach,Villa,Scooter;Bus;Randonnée,Europe
U1254,Mia,61,Female,Australian,Plage/Détente,Hot,Beach,Airbnb,Scooter;Marche;Taxi,Oceania
U1255,Tolu,29,Female,Nigerian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,4x4;Voiture (si isolé);Vélo,Africa
U1256,Ji-Hoon,35,Male,South Korean,Exotique/Budget,Hot,Cultural/Nature,Hotel,Bateau;Randonnée;Voiture (si isolé),Asia
U1257,Mai,29,Female,Vietnamese,Exotique/Budget,Hot,Cultural/Nature,Villa,Taxi;Transports Publics;Bus,Asia
U1258,Sonia,51,Female,Indian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Voiture (si isolé);Métro;Randonnée,Asia
U1259,Haruto,55,Male,Japanese,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Scooter;Voiture;Métro,Asia
U1260,Thandi,36,Female,South African,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Métro;Transports Publics;Scooter,Africa
U1261,Ada,47,Female,Nigerian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Bus;4x4;Randonnée,Africa
U1262,Quỳnh,63,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Vélo;Bateau;Marche,Asia
U1263,Kiên,63,Male,Vietnamese,Culturel/Histoire,Temperate,City,Hostel,Scooter;Métro;Randonnée,Asia
U1264,Pedro,31,Male,Brazilian,Exotique/Budget,Hot,Cultural/Nature,Villa,Bateau;Voiture;Voiture (si isolé),South America
U1265,Aisha,43,Female,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Villa,Voiture (si isolé);Bus;4x4,Asia
U1266,Fatima,31,Female,Egyptian,Exotique/Budget,Hot,Cultural/Nature,Villa,Bus;Bateau;4x4,Africa
U1267,Maja,43,Female,Swedish,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Bateau;Métro;Voiture (si isolé),Europe
U1268,Gustav,33,Male,Swedish,Culturel/Histoire,Temperate,City,Guesthouse,Taxi;Marche;4x4,Europe
